DATAFLOW,REF_AREA,FREQ,COMMODITY,MEASURE,UNIT_MEASURE,VERSION_ID,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS,CONVENTION
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_04,FO_PC,KG_PS,AO_2026_2035,2030,46.408061397439106,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_04,FO_PC,KG_PS,AO_2026_2035,2029,45.9964024302119,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_04,FO_PC,KG_PS,AO_2026_2035,2028,45.3876504439307,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_04,FO_PC,KG_PS,AO_2026_2035,2027,44.91210980284271,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_04,FO_PC,KG_PS,AO_2026_2035,2026,46.21549120764249,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_04,FO_PC,KG_PS,AO_2026_2035,2025,42.3964473028235,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_216,FO_PC,KG_PS,AO_2026_2035,2034,6.0838525684343,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_216,FO_PC,KG_PS,AO_2026_2035,2033,6.068509646391729,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_216,FO_PC,KG_PS,AO_2026_2035,2032,6.04497273763159,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_216,FO_PC,KG_PS,AO_2026_2035,2031,6.0770451012504,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_216,FO_PC,KG_PS,AO_2026_2035,2030,6.07254290764639,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_216,FO_PC,KG_PS,AO_2026_2035,2029,6.03232806644152,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_216,FO_PC,KG_PS,AO_2026_2035,2028,5.98233549216448,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_216,FO_PC,KG_PS,AO_2026_2035,2027,5.91658436648972,A,0,2,_Z
